"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SDTMIG v3.4","15","Findings","MK","MKORRES","Result or Finding in Original Units","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected.","Exp"
"SDTMIG v3.4","16","Findings","MK","MKORRESU","Original Units","Char","C71620","",,"","Variable Qualifier","Unit for MKORRES.","Perm"
"SDTMIG v3.4","17","Findings","MK","MKSTRESC","Character Result/Finding in Std Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from MKORRES in a standard format or in standard units. MKSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in MKSTRESN. For example, if various tests have results ""NONE"", ""NEG"", and ""NEGATIVE"" in MKORRES and these results effectively have the same meaning, they could be represented in standard format in MKSTRESC as ""NEGATIVE"".","Exp"
"SDTMIG v3.4","18","Findings","MK","MKSTRESN","Numeric Result/Finding in Standard Units","Num","","",,"","Result Qualifier","Used for continuous or numeric results or findings in standard format; copied in numeric format from MKSTRESC. MKSTRESN should store all numeric test results or findings.","Perm"
"SDTMIG v3.4","19","Findings","MK","MKSTRESU","Standard Units","Char","C71620","",,"","Variable Qualifier","Standardized units used for MKSTRESC and MKSTRESN.","Perm"
"SDTMIG v3.4","20","Findings","MK","MKSTAT","Completion Status","Char","C66789","",,"","Record Qualifier","Used to indicate that a question was not asked or a test was not done, or that a test was attempted but did not generate a result. Should be null if a result exists in MKORRES.","Perm"
"SDTMIG v3.4","21","Findings","MK","MKREASND","Reason Not Done","Char","","",,"","Record Qualifier","Reason not done. Used in conjunction with MKSTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","22","Findings","MK","MKLOC","Location Used for the Measurement","Char","C74456","",,"","Record Qualifier","Anatomical location of the subject relevant to the collection of the measurement. Examples: ""INTERPHALANGEAL JOINT 1"", ""SHOULDER JOINT"".","Exp"
"SDTMIG v3.4","23","Findings","MK","MKLAT","Laterality","Char","C99073","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Perm"
"SDTMIG v3.4","24","Findings","MK","MKDIR","Directionality","Char","C99074","",,"","Variable Qualifier","Qualifier for anatomical location further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Perm"
"SDTMIG v3.4","25","Findings","MK","MKMETHOD","Method of Test or Examination","Char","C85492","",,"","Record Qualifier","Method of the test or examination. Examples: ""X-RAY"", ""MRI"", ""CT SCAN"".","Perm"
"SDTMIG v3.4","26","Findings","MK","MKLOBXFL","Last Observation Before Exposure Flag","Char","C66742","",,"","Record Qualifier","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Exp"
"SDTMIG v3.4","27","Findings","MK","MKBLFL","Baseline Flag","Char","C66742","",,"","Record Qualifier","Indicator used to identify a baseline value. Should be ""Y"" or null. Note that MKBLFL is retained for backward compatibility. The authoritative baseline for statistical analysis is in an ADaM dataset.","Perm"
"SDTMIG v3.4","28","Findings","MK","MKDRVFL","Derived Flag","Char","C66742","",,"","Record Qualifier","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Perm"
"SDTMIG v3.4","29","Findings","MK","MKEVAL","Evaluator","Char","C78735","",,"","Record Qualifier","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""RADIOLOGIST"".","Perm"
"SDTMIG v3.4","30","Findings","MK","MKEVALID","Evaluator Identifier","Char","C96777","",,"","Variable Qualifier","Used to distinguish multiple evaluators with the same role recorded in MKEVAL. Examples: ""RADIOLOGIST1"" or ""RADIOLOGIST2"".","Perm"
"SDTMIG v3.4","31","Findings","MK","VISITNUM","Visit Number","Num","","",,"","Timing","Clinical encounter number. Numeric version of VISIT, used for sorting.","Exp"
"SDTMIG v3.4","32","Findings","MK","VISIT","Visit Name","Char","","",,"","Timing","Protocol-defined description of a clinical encounter.","Perm"
"SDTMIG v3.4","33","Findings","MK","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of VISIT. Should be an integer.","Perm"
"SDTMIG v3.4","34","Findings","MK","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm for the element in which the assessment was made.","Perm"
"SDTMIG v3.4","35","Findings","MK","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the date/time at which the assessment was made.","Perm"
"SDTMIG v3.4","36","Findings","MK","MKDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time of an observation.","Exp"
"SDTMIG v3.4","37","Findings","MK","MKDY","Study Day of Visit/Collection/Exam","Num","","",,"","Timing","Actual study day of visit/collection/exam expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","38","Findings","MK","MKTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See MKTPTNUM and MKTPTREF.","Perm"
"SDTMIG v3.4","39","Findings","MK","MKTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numeric version of planned time point used in sorting.","Perm"
"SDTMIG v3.4","40","Findings","MK","MKELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601 duration","","Timing","Planned Elapsed time relative to a planned fixed reference (MKTPTREF; e.g., ""PREVIOUS DOSE"", ""PREVIOUS MEAL""). This variable is useful where there are repetitive measures. Not a clock time or a date/time variable, but an interval, represented as ISO duration.","Perm"
"SDTMIG v3.4","41","Findings","MK","MKTPTREF","Time Point Reference","Char","","",,"","Timing","Description of the fixed reference point referred to by MKELTM, MKTPTNUM, and MKTPT. Examples: ""PREVIOUS DOSE"", ""PREVIOUS MEAL"".","Perm"
"SDTMIG v3.4","42","Findings","MK","MKRFTDTC","Date/Time of Reference Time Point","Char","","","ISO 8601 datetime or interval","","Timing","Date/time for a fixed reference time point defined by MKTPTREF.","Perm"
"SDTMIG v3.4","1","Findings","MS","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Findings","MS","DOMAIN","Domain Abbreviation","Char","","",,"MS","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Findings","MS","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Findings","MS","NHOID","Non-host Organism ID","Char","","",,"","Identifier","Sponsor-defined identifier for a non-host organism which should only be used when the organism is the subject of the TEST. This variable should be populated with an intuitive name based on the identity of the non-host organism as reported by a lab (e.g., ""A/California/7/2009 (H1N1)""). It is not to be used as a qualifier of the result in the record on which it appears.","Perm"
"SDTMIG v3.4","5","Findings","MS","MSSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number to ensure uniqueness of records within a dataset for a subject (or within a parameter, in the case of the Trial Summary domain). May be any valid number (including decimals) and does not have to start at 1.","Req"
"SDTMIG v3.4","6","Findings","MS","MSGRPID","Group ID","Char","","",,"","Identifier","Optional group identifier, used to link together a block of related records within a subject in a domain. In SDTMIG v3.2 this was an Expected variable. In this version, the core designation has been changed to Permissible.","Perm"
"SDTMIG v3.4","7","Findings","MS","MSREFID","Reference ID","Char","","",,"","Identifier","Optional internal or external identifier (e.g., an identifier for the culture/isolate being tested for susceptibility).","Perm"
"SDTMIG v3.4","8","Findings","MS","MSSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database.","Perm"
"SDTMIG v3.4","9","Findings","MS","MSLNKID","Link ID","Char","","",,"","Identifier","Identifier used to link related records across domains. This may be a one-to-one or a one-to-many relationship. For example, it may be used to link genetic findings (in the PF domain) about a microbe to the original culture of that microbe (in MB), or to susceptibility records (in MS) if needed.","Perm"
"SDTMIG v3.4","10","Findings","MS","MSTESTCD","Short Name of Assessment","Char","C128688","",,"","Topic","Short character value for MSTEST used as a column name when converting a dataset from a vertical format to a horizontal format. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in MSTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). MSTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""MIC"" for Minimum Inhibitory Concentration; ""MICROSUS"" for Microbial Susceptibility.","Req"
"SDTMIG v3.4","11","Findings","MS","MSTEST","Name of Assessment","Char","C128687","",,"","Synonym Qualifier","Verbatim name of the test or examination used to obtain the measurement or finding. The value in MSTEST cannot be longer than 40 characters. Examples: ""Minimum Inhibitory Concentration"", ""Microbial Susceptibility"".","Req"
"SDTMIG v3.4","12","Findings","MS","MSAGENT","Agent Name","Char","","",,"","Variable Qualifier","The name of the agent for which resistance is tested. The agent specified may be based on genetic markers or direct phenotypic drug sensitivity testing. Examples: ""Penicillin"", name of study drug.","Exp"
"SDTMIG v3.4","13","Findings","MS","MSCONC","Agent Concentration","Num","","",,"","Variable Qualifier","Numeric concentration of agent listed in MSAGENT.","Perm"
"SDTMIG v3.4","14","Findings","MS","MSCONCU","Agent Concentration Units","Char","C71620","",,"","Variable Qualifier","Units for value of the agent concentration listed in MSCONC. Example: ""mg/L"".","Perm"
"SDTMIG v3.4","15","Findings","MS","MSTSTDTL","Measurement, Test or Examination Detail","Char","","",,"","Variable Qualifier","Further description of MSTESTCD and MSTEST.","Perm"
"SDTMIG v3.4","16","Findings","MS","MSCAT","Category","Char","","",,"","Grouping Qualifier","Used to define a category of MSTEST values.","Perm"
"SDTMIG v3.4","17","Findings","MS","MSSCAT","Subcategory","Char","","",,"","Grouping Qualifier","Used to define a further categorization of MSCAT values.","Perm"
"SDTMIG v3.4","18","Findings","MS","MSORRES","Result or Finding in Original Units","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected.","Exp"
"SDTMIG v3.4","19","Findings","MS","MSORRESU","Original Units","Char","C71620","",,"","Variable Qualifier","Unit for MSORRES. Examples: ""ug/mL"".","Perm"
"SDTMIG v3.4","20","Findings","MS","MSSTRESC","Result or Finding in Standard Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from MSORRES in a standard format or in standard units. MSSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in MSSTRESN. For example, if various tests have results ""NONE"", ""NEG"", and ""NEGATIVE"" in MSORRES and these results effectively have the same meaning, they could be represented in standard format in MSSTRESC as ""NEGATIVE"".","Exp"
"SDTMIG v3.4","21","Findings","MS","MSSTRESN","Numeric Result/Finding in Standard Units","Num","","",,"","Result Qualifier","Used for continuous or numeric results or findings in standard format; copied in numeric format from MSSTRESC. MSSTRESN should store all numeric test results or findings.","Perm"
"SDTMIG v3.4","22","Findings","MS","MSSTRESU","Standard Units","Char","C71620","",,"","Variable Qualifier","Standardized units used for MSSTRESC and MSSTRESN. Example: ""mol/L"".","Perm"
"SDTMIG v3.4","23","Findings","MS","MSNRIND","Normal/Reference Range Indicator","Char","C78736","",,"","Variable Qualifier","Used to indicate the value is outside the normal range or reference range. May be defined by MSORNRLO and MSORNRHI or other objective criteria. Examples: ""Y"", ""N"", ""HIGH"", ""LOW"", ""NORMAL"". ""ABNORMAL"".","Perm"
"SDTMIG v3.4","24","Findings","MS","MSRESCAT","Result Category","Char","C85495","",,"","Variable Qualifier","Used to categorize the result of a finding. In SDTMIG v3.2, MSRESCAT was used to categorize a numeric susceptibility result represented in MSORRES as either ""SUSCEPTIBLE"", ""INTERMEDIATE"", or ""RESISTANT"". However, results from some susceptibility tests may report only a categorical result and not a numeric result. Thus, in order for susceptibility results to be represented consistently, MSRESCAT should no longer be used for this purpose. In this version, the core designation has been changed from Expected to Permissible.","Perm"
"SDTMIG v3.4","25","Findings","MS","MSSTAT","Completion Status","Char","C66789","",,"","Record Qualifier","Used to indicate that a question was not asked or a test was not done, or a test was attempted but did not generate a result. Should be null or have a value of ""NOT DONE"".","Perm"
"SDTMIG v3.4","26","Findings","MS","MSREASND","Reason Not Done","Char","","",,"","Record Qualifier","Reason not done. Used in conjunction with MSSTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","27","Findings","MS","MSXFN","External File Path","Char","","",,"","Record Qualifier","Filename for an external file.","Perm"
"SDTMIG v3.4","28","Findings","MS","MSNAM","Laboratory/Vendor Name","Char","","",,"","Record Qualifier","Name or identifier of the vendor (e.g., laboratory) that provided the test results.","Perm"
"SDTMIG v3.4","29","Findings","MS","MSLOINC","LOINC Code","Char","","",,"","Synonym Qualifier","Logical Observation Identifiers Names and Codes (LOINC) code for the topic variable such as a lab test.","Perm"
"SDTMIG v3.4","30","Findings","MS","MSSPEC","Specimen Material Type","Char","C78734","",,"","Record Qualifier","Defines the type of specimen used for a measurement. Example: ""SPUTUM"".","Perm"
"SDTMIG v3.4","31","Findings","MS","MSSPCCND","Specimen Condition","Char","C78733","",,"","Record Qualifier","Defines the condition of the specimen. Example: ""CLOUDY"".","Perm"
"SDTMIG v3.4","32","Findings","MS","MSLOC","Location Used for the Measurement","Char","C74456","",,"","Record Qualifier","Anatomical location of the subject relevant to the collection of the measurement.","Perm"
"SDTMIG v3.4","33","Findings","MS","MSLAT","Laterality","Char","C99073","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Perm"
"SDTMIG v3.4","34","Findings","MS","MSDIR","Directionality","Char","C99074","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Perm"
"SDTMIG v3.4","35","Findings","MS","MSMETHOD","Method of Test or Examination","Char","C85492","",,"","Record Qualifier","Method of the test or examination. Examples: ""EPSILOMETER"", ""MACRO BROTH DILUTION"".","Perm"
"SDTMIG v3.4","36","Findings","MS","MSANMETH","Analysis Method","Char","","",,"","Record Qualifier","Analysis method applied to obtain a summarized result. Analysis method describes the method of secondary processing applied to a complex observation result (e.g., an image or a genetic sequence).","Perm"
"SDTMIG v3.4","37","Findings","MS","MSLOBXFL","Last Observation Before Exposure Flag","Char","C66742","",,"","Record Qualifier","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Perm"
"SDTMIG v3.4","38","Findings","MS","MSBLFL","Baseline Flag","Char","C66742","",,"","Record Qualifier","Indicator used to identify a baseline value. Should be ""Y"" or null. Note that MSBLFL is retained for backward compatibility. The authoritative baseline for statistical analysis is in an ADaM dataset.","Perm"
"SDTMIG v3.4","39","Findings","MS","MSFAST","Fasting Status","Char","C66742","",,"","Record Qualifier","Indicator used to identify fasting status. Valid values include ""Y"", ""N"", ""U"", or null if not relevant.","Perm"
"SDTMIG v3.4","40","Findings","MS","MSDRVFL","Derived Flag","Char","C66742","",,"","Record Qualifier","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Perm"
"SDTMIG v3.4","41","Findings","MS","MSEVAL","Evaluator","Char","C78735","",,"","Record Qualifier","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""MICROSCOPIST"".","Perm"
"SDTMIG v3.4","42","Findings","MS","MSEVALID","Evaluator Identifier","Char","C96777","",,"","Variable Qualifier","Used to distinguish multiple evaluators with the same role recorded in MSEVAL. Examples: ""RADIOLOGIST1"" or ""RADIOLOGIST2"".","Perm"
"SDTMIG v3.4","43","Findings","MS","MSACPTFL","Accepted Record Flag","Char","C66742","",,"","Record Qualifier","In cases where more than 1 assessor provides an evaluation of a result or response, this flag identifies the record that is considered, by an independent assessor, to be the accepted evaluation. Expected to be ""Y"" or null.","Perm"
"SDTMIG v3.4","44","Findings","MS","MSLLOQ","Lower Limit of Quantitation","Num","","",,"","Variable Qualifier","Indicates the lower limit of quantitation for an assay. Units will be those used for MSSTRESU.","Perm"
"SDTMIG v3.4","45","Findings","MS","MSULOQ","Upper Limit of Quantitation","Num","","",,"","Variable Qualifier","Indicates the upper limit of quantitation for an assay. Units will be those used for MSSTRESU.","Perm"
"SDTMIG v3.4","46","Findings","MS","MSREPNUM","Repetition Number","Num","","",,"","Record Qualifier","The incidence number of a test that is repeated within a given timeframe for the same test. The level of granularity can vary (e.g., within a time point, within a visit). Examples: multiple measurements of blood pressure, multiple analyses of a sample.","Perm"
"SDTMIG v3.4","47","Findings","MS","VISITNUM","Visit Number","Num","","",,"","Timing","Clinical encounter number. Numeric version of VISIT, used for sorting.","Exp"
"SDTMIG v3.4","48","Findings","MS","VISIT","Visit Name","Char","","",,"","Timing","Protocol-defined description of a clinical encounter.","Perm"
"SDTMIG v3.4","49","Findings","MS","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of VISIT. Should be an integer.","Perm"
"SDTMIG v3.4","50","Findings","MS","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm for the element in which the specimen was collected.","Perm"
"SDTMIG v3.4","51","Findings","MS","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the date/time at which the specimen was collected.","Perm"
"SDTMIG v3.4","52","Findings","MS","MSDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Collection date and time of an observation.","Perm"
"SDTMIG v3.4","53","Findings","MS","MSDY","Study Day of Visit/Collection/Exam","Num","","",,"","Timing","Actual study day of visit/collection/exam expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","54","Findings","MS","MSDUR","Duration","Char","","","ISO 8601 duration","","Timing","Collected duration of an event, intervention, or finding. Used only if collected on the CRF and not derived.","Perm"
"SDTMIG v3.4","55","Findings","MS","MSTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when a measurement or observation should be taken as defined in the protocol. This may be represented as an elapsed time relative to a fixed reference point (e.g., time of last dose). See MSTPTNUM and MSTPTREF.","Perm"
"SDTMIG v3.4","56","Findings","MS","MSTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numeric version of planned time point used in sorting.","Perm"
"SDTMIG v3.4","57","Findings","MS","MSELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601 duration","","Timing","Planned elapsed time relative to a planned fixed reference (MSTPTREF; e.g., previous dose, previous meal). This variable is useful where there are repetitive measures. Not a clock time or a date/time variable, but an interval, represented as ISO duration.","Perm"
"SDTMIG v3.4","58","Findings","MS","MSTPTREF","Time Point Reference","Char","","",,"","Timing","Description of the fixed reference point referred to by MSELTM, MSTPTNUM, and MSTPT. Example: ""PREVIOUS DOSE"".","Perm"
"SDTMIG v3.4","59","Findings","MS","MSRFTDTC","Date/Time of Reference Time Point","Char","","","ISO 8601 datetime or interval","","Timing","Date/time for a fixed reference time point defined by MSTPTREF.","Perm"
"SDTMIG v3.4","60","Findings","MS","MSEVLINT","Evaluation Interval","Char","","","ISO 8601 duration or interval","","Timing","Duration of interval associated with an observation such as a finding MSTESTCD. Example: ""-P2M"" to represent a period of the past 2 months before the assessment.","Perm"
"SDTMIG v3.4","61","Findings","MS","MSEVINTX","Evaluation Interval Text","Char","","",,"","Timing","Evaluation interval associated with an observation, where the interval is not able to be represented in ISO 8601 format. Examples: ""LIFETIME"", ""LAST NIGHT"", ""RECENTLY"", ""OVER THE LAST FEW WEEKS"".","Perm"
"SDTMIG v3.4","1","Findings","NV","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SDTMIG v3.4","2","Findings","NV","DOMAIN","Domain Abbreviation","Char","","",,"NV","Identifier","Two-character abbreviation for the domain.","Req"
"SDTMIG v3.4","3","Findings","NV","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SDTMIG v3.4","4","Findings","NV","FOCID","Focus of Study-Specific Interest","Char","","",,"","Identifier","Identification of a focus of study-specific interest on or within a subject or specimen as called out in the protocol for which a measurement, test, or examination was performed, such as a drug application site (e.g., ""Injection site 1"", ""Biopsy site 1"", ""Treated site 1"") or a more specific focus (e.g., ""OD"" (right eye), ""Upper left quadrant of the back""). The value in this variable should have inherent semantic meaning.","Perm"
"SDTMIG v3.4","5","Findings","NV","NVSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SDTMIG v3.4","6","Findings","NV","NVGRPID","Group ID","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject.","Perm"
"SDTMIG v3.4","7","Findings","NV","NVREFID","Reference ID","Char","","",,"","Identifier","Internal or external procedure identifier.","Perm"
"SDTMIG v3.4","8","Findings","NV","NVSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number from the Procedure or Test page.","Perm"
"SDTMIG v3.4","9","Findings","NV","NVLNKID","Link ID","Char","","",,"","Identifier","Identifier used to link a procedure to the assessment results over the course of the study.","Perm"
"SDTMIG v3.4","10","Findings","NV","NVLNKGRP","Link Group","Char","","",,"","Identifier","Identifier used to link related records across domains. This will usually be a many-to-one relationship.","Perm"
"SDTMIG v3.4","11","Findings","NV","NVTESTCD","Short Name of Nervous System Test","Char","C116104","",,"","Topic","Short name of the measurement, test, or examination described in NVTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in NVTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). NVTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: ""SUVR"", ""N75LAT"", ""P100LAT"",""N145LAT"".","Req"
"SDTMIG v3.4","12","Findings","NV","NVTEST","Name of Nervous System Test","Char","C116103","",,"","Synonym Qualifier","Verbatim name of the test or examination used to obtain the measurement or finding. The value in NVTEST cannot be longer than 40 characters. Examples: ""Standard Uptake Value Ratio"", ""N75 Latency"", ""P100 Latency"", ""N145 Latency"".","Req"
"SDTMIG v3.4","13","Findings","NV","NVCAT","Category for Nervous System Test","Char","","",,"","Grouping Qualifier","Used to define a category of topic-variable values. Example: ""VISUAL EVOKED POTENTIAL"".","Perm"
"SDTMIG v3.4","14","Findings","NV","NVSCAT","Subcategory for Nervous System Test","Char","","",,"","Grouping Qualifier","Used to define a further categorization of NVCAT values.","Perm"
"SDTMIG v3.4","15","Findings","NV","NVORRES","Result or Finding in Original Units","Char","","",,"","Result Qualifier","Result of the procedure measurement or finding as originally received or collected.","Exp"
"SDTMIG v3.4","16","Findings","NV","NVORRESU","Original Units","Char","C71620","",,"","Variable Qualifier","Original units in which the data were collected. The unit for NVORRES.","Perm"
"SDTMIG v3.4","17","Findings","NV","NVSTRESC","Character Result/Finding in Std Format","Char","","",,"","Result Qualifier","Contains the result value for all findings copied or derived from NVORRES, in a standard format or standard units. NVSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in NVSTRESN.","Exp"
"SDTMIG v3.4","18","Findings","NV","NVSTRESN","Numeric Result/Finding in Standard Units","Num","","",,"","Result Qualifier","Used for continuous or numeric results or findings in standard format; copied in numeric format from NVSTRESC. NVSTRESN should store all numeric test results or findings.","Perm"
"SDTMIG v3.4","19","Findings","NV","NVSTRESU","Standard Units","Char","C71620","",,"","Variable Qualifier","Standardized unit used for NVSTRESC or NVSTRESN.","Perm"
"SDTMIG v3.4","20","Findings","NV","NVSTAT","Completion Status","Char","C66789","",,"","Record Qualifier","Used to indicate a test was not done, or a measurement was not taken. Should be null if a result exists in NVORRES.","Perm"
"SDTMIG v3.4","21","Findings","NV","NVREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why a measurement or test was not performed. Examples: ""BROKEN EQUIPMENT"", ""SUBJECT REFUSED"". Used in conjunction with NVSTAT when value is ""NOT DONE"".","Perm"
"SDTMIG v3.4","22","Findings","NV","NVLOC","Location Used for the Measurement","Char","C74456","",,"","Record Qualifier","Anatomical location of the subject relevant to the collection of the measurement. Examples: ""BRAIN"", ""EYE"", ""PRECUNEUS"", ""CINGULATE CORTEX"".","Perm"
"SDTMIG v3.4","23","Findings","NV","NVLAT","Laterality","Char","C99073","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing laterality. Examples: ""RIGHT"", ""LEFT"", ""BILATERAL"".","Perm"
"SDTMIG v3.4","24","Findings","NV","NVDIR","Directionality","Char","C99074","",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing directionality. Examples: ""ANTERIOR"", ""LOWER"", ""PROXIMAL"".","Perm"
"SDTMIG v3.4","25","Findings","NV","NVMETHOD","Method of Test or Examination","Char","C85492","",,"","Record Qualifier","Method of the test or examination. Examples: ""EEG"", ""PET/CT SCAN "", ""FDGPET"".","Perm"
"SDTMIG v3.4","26","Findings","NV","NVLOBXFL","Last Observation Before Exposure Flag","Char","C66742","",,"","Record Qualifier","Operationally derived indicator used to identify the last non-missing value prior to RFXSTDTC. The value should be ""Y"" or null.","Perm"
"SDTMIG v3.4","27","Findings","NV","NVBLFL","Baseline Flag","Char","C66742","",,"","Record Qualifier","Indicator used to identify a baseline value. Should be ""Y"" or null. Note that NVBLFL is retained for backward compatibility. The authoritative baseline flag for statistical analysis is in an ADaM dataset.","Perm"
"SDTMIG v3.4","28","Findings","NV","NVDRVFL","Derived Flag","Char","C66742","",,"","Record Qualifier","Used to indicate a derived record (e.g., a record that represents the average of other records such as a computed baseline). Should be ""Y"" or null.","Perm"
"SDTMIG v3.4","29","Findings","NV","NVEVAL","Evaluator","Char","C78735","",,"","Record Qualifier","Role of the person who provided the evaluation. Used only for results that are subjective (e.g., assigned by a person or a group). Examples: ""ADJUDICATION COMMITTEE"", ""INDEPENDENT ASSESSOR"", ""RADIOLOGIST"".","Perm"
"SDTMIG v3.4","30","Findings","NV","NVEVALID","Evaluator Identifier","Char","C96777","",,"","Variable Qualifier","Used to distinguish multiple evaluators with the same role recorded in NVEVAL. Examples: ""RADIOLOGIST 1"", ""RADIOLOGIST 2"".","Perm"
"SDTMIG v3.4","31","Findings","NV","VISITNUM","Visit Number","Num","","",,"","Timing","Clinical encounter number. Numeric version of VISIT, used for sorting.","Exp"
"SDTMIG v3.4","32","Findings","NV","VISIT","Visit Name","Char","","",,"","Timing","Protocol-defined description of clinical encounter. May be used in addition to VISITNUM and/or VISITDY.","Perm"
"SDTMIG v3.4","33","Findings","NV","VISITDY","Planned Study Day of Visit","Num","","",,"","Timing","Planned study day of the visit based upon RFSTDTC in Demographics.","Perm"
"SDTMIG v3.4","34","Findings","NV","TAETORD","Planned Order of Element within Arm","Num","","",,"","Timing","Number that gives the planned order of the element within the arm for the element in which the assessment was made.","Perm"
"SDTMIG v3.4","35","Findings","NV","EPOCH","Epoch","Char","C99079","",,"","Timing","Epoch associated with the date/time at which the assessment was made.","Perm"
"SDTMIG v3.4","36","Findings","NV","NVDTC","Date/Time of Collection","Char","","","ISO 8601 datetime or interval","","Timing","Date of procedure or test.","Exp"
"SDTMIG v3.4","37","Findings","NV","NVDY","Study Day of Visit/Collection/Exam","Num","","",,"","Timing","Study day of the procedure or test, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics.","Perm"
"SDTMIG v3.4","38","Findings","NV","NVTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when measurement should be taken. This may be represented as an elapsed time relative to a fixed reference point (e.g., ""TIME OF LAST DOSE""). See NVTPTNUM and NVTPTREF. Examples: ""START"", ""5 MIN POST"".","Perm"
