"Version","Variable Order","Class","Dataset Name","Variable Name","Variable Label","Type","CDISC CT Codelist Code(s)","Codelist Submission Values","Described Value Domain(s)","Value List","Role","CDISC Notes","Core"
"SENDIG v3.1.1","14","Findings","MI","MIRESCAT","Result Category","Char","C90017","MIRESCAT",,"","Variable Qualifier","Used to categorize the result of a finding. Example: MALIGNANT for tumor findings or NON-NEOPLASTIC for pathology findings.","Perm"
"SENDIG v3.1.1","15","Findings","MI","MICHRON","Chronicity of Finding","Char","C120529","CHRNCTY",,"","Variable Qualifier","Describes the apparent relative duration of a particular finding. Examples: ACUTE, CHRONIC.","Exp"
"SENDIG v3.1.1","16","Findings","MI","MIDISTR","Distribution Pattern of Finding","Char","C120530","DSTRBN",,"","Variable Qualifier","Distribution pattern of a particular finding(s) within the examined area. Examples: DIFFUSE, FOCAL, MULTIFOCAL.","Exp"
"SENDIG v3.1.1","17","Findings","MI","MISTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate a test was not done or a test was attempted but did not generate a result. Should be null or have a value of NOT DONE.","Perm"
"SENDIG v3.1.1","18","Findings","MI","MIREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why MISTAT is NOT DONE, such as SAMPLE AUTOLYZED or SPECIMEN LOST.","Perm"
"SENDIG v3.1.1","19","Findings","MI","MINAM","Laboratory Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor that provided the test results.","Perm"
"SENDIG v3.1.1","20","Findings","MI","MISPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of tissue, orgain, or fluid specimen examined. Examples: LIVER, HEART, BONE MARROW.","Req"
"SENDIG v3.1.1","21","Findings","MI","MIANTREG","Anatomical Region of Specimen","Char","","",,"","Variable Qualifier","The protocol-defined subregion of the specimen examined. Example: Cortex or Medulla (if the MISPEC is, for example, GLAND, ADRENAL).","Perm"
"SENDIG v3.1.1","22","Findings","MI","MISPCCND","Specimen Condition","Char","","",,"","Record Qualifier","Free or standardized text describing the condition of the specimen. Example: AUTOLYZED.","Exp"
"SENDIG v3.1.1","23","Findings","MI","MISPCUFL","Specimen Usability for the Test","Char","C66742","NY",,"","Record Qualifier","Describes the usability of the specimen for the test. Should be ""N"" if the specimen is not usable; otherwise it should be null.","Exp"
"SENDIG v3.1.1","24","Findings","MI","MILAT","Specimen Laterality within Subject","Char","C99073","LAT",,"","Variable Qualifier","Qualifier for laterality of the specimen within the subject for paired specimens. Examples: LEFT, RIGHT, BILATERAL.","Perm"
"SENDIG v3.1.1","25","Findings","MI","MIDIR","Specimen Directionality within Subject","Char","C99074","DIR",,"","Variable Qualifier","Qualifier for directionality of the specimen within the subject. Examples: DORSAL, PROXIMAL.","Perm"
"SENDIG v3.1.1","26","Findings","MI","MIMETHOD","Method of Test or Examination","Char","","",,"","Record Qualifier","Method of the test or examination. This could be different types of staining used for the slides whenever appropriate. Example: H&E.","Perm"
"SENDIG v3.1.1","27","Findings","MI","MIEVAL","Evaluator","Char","","",,"","Record Qualifier","Role of the person who provided the evaluation. Examples: TOX PATHOLOGIST, PEER REVIEW, SPONSOR PATHOLOGIST.","Perm"
"SENDIG v3.1.1","28","Findings","MI","MISEV","Severity","Char","C90000","SEV",,"","Record Qualifier","Describes the severity of a particular finding.","Exp"
"SENDIG v3.1.1","29","Findings","MI","MIDTHREL","Relationship to Death","Char","C66742","NY",,"","Record Qualifier","Describes the relationship of a particular finding to the death of a subject (""Y"" = caused death, ""N"" = did not cause death, ""U"" = unknown). May be left null if not available.","Perm"
"SENDIG v3.1.1","30","Findings","MI","MIDTC","Date/Time","Char","","","ISO 8601","","Timing","For a specimen collected or observed post mortem, this is the date/time of subject disposition, in ISO 8601 format.","Perm"
"SENDIG v3.1.1","31","Findings","MI","MIDY","Study Day","Num","","",,"","Timing","For a specimen collected or observed post mortem, this is the study day of subject disposition, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","1","Findings","OM","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","OM","DOMAIN","Domain Abbreviation","Char","","",,"OM","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","OM","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","OM","OMSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","5","Findings","OM","OMTESTCD","Test Short Name","Char","C89977","OMTESTCD",,"","Topic","Short name of the measurement, test, or examination described in OMTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in OMTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). OMTESTCD cannot contain characters other than letters, numbers, or underscores.","Req"
"SENDIG v3.1.1","6","Findings","OM","OMTEST","Test Name","Char","C89976","OMTEST",,"","Synonym Qualifier","Long name for OMTESTCD. The value in OMTEST cannot be longer than 40 characters.","Req"
"SENDIG v3.1.1","7","Findings","OM","OMORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected.","Exp"
"SENDIG v3.1.1","8","Findings","OM","OMORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","9","Findings","OM","OMSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from OMORRES in a standard format or in standard units. OMSTRESC should store all results or findings in character format; if results are numeric, they should also be submitted in numeric format in OMSTRESN.","Exp"
"SENDIG v3.1.1","10","Findings","OM","OMSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of OMSTRESC. OMSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","11","Findings","OM","OMSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for OMSTRESC and OMSTRESN.","Exp"
"SENDIG v3.1.1","12","Findings","OM","OMSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in OMORRES.","Perm"
"SENDIG v3.1.1","13","Findings","OM","OMREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why OMSTAT is NOT DONE, such as BROKEN EQUIPMENT or TECHNICIAN OVERSIGHT.","Perm"
"SENDIG v3.1.1","14","Findings","OM","OMSPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of tissue, organ, or fluid specimen used as the object for the finding. Examples: GLAND, ADRENAL, KIDNEY, VESSEL, LYMPHATIC.","Req"
"SENDIG v3.1.1","15","Findings","OM","OMANTREG","Anatomical Region of Specimen","Char","","",,"","Variable Qualifier","Defines the specific anatomical or biological region of a tissue, organ specimen, or the region from which the specimen was obtained, such as a section or part of what is defined in the OMSPEC variable. If the anatomical region is not included in the specimen description OMSPEC, it may be included in this variable. This field can be a combination of terms where needed. This field can be blank if not applicable. Examples: CORTEX, MEDULLA, MUCOSA, SEROSA, ISLET, ZONA FASICULATA, ZONA RETICULARIS, CRANIAL, MEDIAN, ACCESSORY, SPINAL, LUMBAR, FRONTAL.","Perm"
"SENDIG v3.1.1","16","Findings","OM","OMSPCCND","Specimen Condition","Char","","",,"","Record Qualifier","Free or standardized text describing the condition of the specimen. Example: FIXED.","Perm"
"SENDIG v3.1.1","17","Findings","OM","OMSPCUFL","Specimen Usability for the Test","Char","C66742","NY",,"","Record Qualifier","Describes the usability of the specimen for the test. Should be ""N"" if the specimen is not usable; otherwise it should be null.","Perm"
"SENDIG v3.1.1","18","Findings","OM","OMLAT","Specimen Laterality within Subject","Char","C99073","LAT",,"","Variable Qualifier","Qualifier for laterality of the specimen within the subject for paired specimens. Examples: LEFT, RIGHT, BILATERAL.","Perm"
"SENDIG v3.1.1","19","Findings","OM","OMDIR","Specimen Directionality within Subject","Char","C99074","DIR",,"","Variable Qualifier","Qualifier for directionality of the specimen within the subject. Examples: DORSAL, PROXIMAL.","Perm"
"SENDIG v3.1.1","20","Findings","OM","OMPORTOT","Portion or Totality","Char","C99075","PORTOT",,"","Variable Qualifier","Qualifier for anatomical location or specimen further detailing the portion or totality, which means arrangement of, or apportioning of. Examples: ENTIRE, SINGLE, SEGMENT, MANY.","Perm"
"SENDIG v3.1.1","21","Findings","OM","OMEXCLFL","Exclusion Flag","Char","C66742","NY",,"","Record Qualifier","""Y"" if the result should be excluded from all calculations, otherwise null.","Perm"
"SENDIG v3.1.1","22","Findings","OM","OMREASEX","Reason for Exclusion","Char","","",,"","Record Qualifier","The reason the result should be excluded from all calculations. Used only when OMEXCLFL is ""Y"".","Perm"
"SENDIG v3.1.1","23","Findings","OM","OMDTC","Date/Time Organ Measured","Char","","","ISO 8601","","Timing","Date/Time of specimen/tissue weighing, in ISO 8601 format.","Exp"
"SENDIG v3.1.1","24","Findings","OM","OMDY","Study Day of Measurement","Num","","",,"","Timing","Study day of specimen/tissue weighing, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","25","Findings","OM","OMNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day: Used for grouping records for observations that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","26","Findings","OM","OMNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of OMNOMDY as presented in the study report (examples: ""Week 4,"" ""Day 28,"" ""Terminal Sac"").","Perm"
"SENDIG v3.1.1","1","Findings","PM","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","PM","DOMAIN","Domain Abbreviation","Char","","",,"PM","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","PM","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.","Req"
"SENDIG v3.1.1","4","Findings","PM","PMSEQ","Sequence Number","Num","","",,"","Identifier","Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.","Req"
"SENDIG v3.1.1","5","Findings","PM","PMGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","6","Findings","PM","PMSPID","Mass Identifier","Char","","",,"","Identifier","Mass identifier such as MASS 1 or MASS A. Used when the mass was discovered during the in-life phase or during pathology and was assigned a mass identifier. The mass identification should be unique within the subject, regardless of mass location.","Exp"
"SENDIG v3.1.1","7","Findings","PM","PMTESTCD","Test Short Name","Char","C95121","PHSPRPCD",,"","Topic","Short name of the measurement, test, or examination described in PMTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in PMTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). PMTESTCD cannot contain characters other than letters, numbers, or underscores.","Req"
"SENDIG v3.1.1","8","Findings","PM","PMTEST","Test Name","Char","C95120","PHSPRP",,"","Synonym Qualifier","Long name for PMTESTCD. The value in PMTEST cannot be longer than 40 characters.","Req"
"SENDIG v3.1.1","9","Findings","PM","PMORRES","Result or Findings as Collected","Char","","",,"","Variable Qualifier","Text description of findings as originally received or collected. If the examination was not performed, then the value should be null, and NOT DONE should appear in PMSTAT.","Exp"
"SENDIG v3.1.1","10","Findings","PM","PMORRESU","Unit of the Original Result","Char","C71620","UNIT",,"","Variable Qualifier","Units for PMORRES, if available (e.g., for length, width, or depth findings). The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology list.","Exp"
"SENDIG v3.1.1","11","Findings","PM","PMSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied, or derived from PMORRES in a standard format or standard units. PMSTRESC should store all results or findings (without location of finding) in character format; if results are numeric, they should also be submitted in numeric format in PMSTRESN.","Exp"
"SENDIG v3.1.1","12","Findings","PM","PMSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of PMSTRESC. PMSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","13","Findings","PM","PMSTRESU","Unit of the Standardized Result","Char","C71620","UNIT",,"","Variable Qualifier","Standardized unit used for PMSTRESC and PMSTRESN.","Exp"
"SENDIG v3.1.1","14","Findings","PM","PMSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in PMORRES.","Perm"
"SENDIG v3.1.1","15","Findings","PM","PMREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why PMSTAT is NOT DONE, such as MEASUREMENT IMPOSSIBLE DUE TO EXCESSIVE ULCERATION OF MASS.","Perm"
"SENDIG v3.1.1","16","Findings","PM","PMLOC","Location of a Finding","Char","","",,"","Record Qualifier","Specifies the location of the palpable mass finding. Example: LEFT SHOULDER.","Exp"
"SENDIG v3.1.1","17","Findings","PM","PMEVAL","Evaluator","Char","","",,"","Record Qualifier","Role of the person who provided the evaluation. Example: TECHNICIAN.","Perm"
"SENDIG v3.1.1","18","Findings","PM","PMUSCHFL","Unscheduled Flag","Char","C66742","NY",,"","Record Qualifier","Indicates whether the timing of a performed test or observation was unscheduled. If a test or observation was performed based upon a schedule defined in the protocol, this flag should be null. Expected values are ""Y"" or null.","Perm"
"SENDIG v3.1.1","19","Findings","PM","VISITDY","Planned Study Day of Collection","Num","","",,"","Timing","Planned study day of collection. Should be an integer.","Perm"
"SENDIG v3.1.1","20","Findings","PM","PMDTC","Date/Time of Observation","Char","","","ISO 8601","","Timing","Date/Time of the observation in ISO 8601 format.","Exp"
"SENDIG v3.1.1","21","Findings","PM","PMDY","Study Day of Observation","Num","","",,"","Timing","Study day of the observation, measured as integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in the Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","22","Findings","PM","PMNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day used for grouping records for observations that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","23","Findings","PM","PMNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of PMNOMDY as presented in the study report. Examples: ""Week 4,"" ""Day 28,"" ""Terminal Sac"".","Perm"
"SENDIG v3.1.1","1","Findings","PC","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","PC","DOMAIN","Domain Abbreviation","Char","","",,"PC","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","PC","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product. Either USUBJID or POOLID must be populated.","Exp"
"SENDIG v3.1.1","4","Findings","PC","POOLID","Pool Identifier","Char","","",,"","Identifier","Identifier used for pooling subjects to assign a single finding to multiple subjects. If POOLID is entered, POOLDEF records must exist for each subject and the USUBJID must be null. Either USUBJID or POOLID must be populated.","Perm"
"SENDIG v3.1.1","5","Findings","PC","PCSEQ","Sequence Number","Num","","",,"","Identifier","The sequence number must be unique for each record within a USUBJID or POOLID, whichever applies for the record.","Req"
"SENDIG v3.1.1","6","Findings","PC","PCGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject or pool. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","7","Findings","PC","PCREFID","Sample Identifier","Char","","",,"","Identifier","Internal or external specimen identifier. Example: 1009570101.","Perm"
"SENDIG v3.1.1","8","Findings","PC","PCSPID","Sponsor-Defined Identifier","Char","","",,"","Identifier","Sponsor-defined reference identifier.","Perm"
"SENDIG v3.1.1","9","Findings","PC","PCTESTCD","Test Short Name","Char","","",,"","Topic","Short name of the analyte (or measurement) described in PCTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in PCTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). PCTESTCD cannot contain characters other than letters, numbers, or underscores.","Req"
"SENDIG v3.1.1","10","Findings","PC","PCTEST","Test Name","Char","","",,"","Synonym Qualifier","Long name for PCTESTCD, such as the name of the analyte (or measurement). The value in PCTEST cannot be longer than 40 characters.","Req"
"SENDIG v3.1.1","11","Findings","PC","PCCAT","Test Category","Char","","",,"","Grouping Qualifier","Used to define a category of the pharmacokinetic test performed. Examples: ANALYTE, METABOLITE, SPECIMEN PROPERTY.","Perm"
"SENDIG v3.1.1","12","Findings","PC","PCSCAT","Test Subcategory","Char","","",,"","Grouping Qualifier","A further categorization of a test category.","Perm"
"SENDIG v3.1.1","13","Findings","PC","PCORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the measurement or finding as originally received or collected.","Exp"
"SENDIG v3.1.1","14","Findings","PC","PCORRESU","Unit of the Original Result","Char","C85494","PKUNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","15","Findings","PC","PCSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from PCORRES in a standard format or standard units. PCSTRESC should store all results or findings in character format; if results are numeric, they should also be submitted in numeric format in PCSTRESN. Results beyond limits of quantitation should be represented with the term ""BLQ"" for results below the limit and ""ALQ"" for results above the limit.","Exp"
"SENDIG v3.1.1","16","Findings","PC","PCSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of PCSTRESC. PCSTRESN should store all numeric test results or findings. For results beyond limits of quantitation, this variable should be left null (e.g., if PCSTRESC is ""BLQ"", PCSTRESN would be null).","Exp"
"SENDIG v3.1.1","17","Findings","PC","PCSTRESU","Unit of the Standardized Result","Char","C85494","PKUNIT",,"","Variable Qualifier","Standardized unit used for PCSTRESC and PCSTRESN.","Exp"
"SENDIG v3.1.1","18","Findings","PC","PCSTAT","Completion Status","Char","C66789","ND",,"","Record Qualifier","Used to indicate when a test is not done or result is missing. Should be null if a result exists in PCORRES.","Perm"
"SENDIG v3.1.1","19","Findings","PC","PCREASND","Reason Not Done","Char","","",,"","Record Qualifier","Describes why PCSTAT is NOT DONE, such as SPECIMEN LOST.","Perm"
"SENDIG v3.1.1","20","Findings","PC","PCNAM","Laboratory Name","Char","","",,"","Record Qualifier","Name or identifier of the laboratory or vendor providing the test results.","Perm"
"SENDIG v3.1.1","21","Findings","PC","PCSPEC","Specimen Material Type","Char","C77529","SPEC",,"","Record Qualifier","Defines the type of specimen used for a measurement. Examples: SERUM, PLASMA, URINE.","Req"
"SENDIG v3.1.1","22","Findings","PC","PCSPCCND","Specimen Condition","Char","","",,"","Record Qualifier","Free or standardized text describing the condition of the specimen. Examples: HEMOLYZED, ICTERIC, LIPEMIC.","Perm"
"SENDIG v3.1.1","23","Findings","PC","PCSPCUFL","Specimen Usability for the Test","Char","C66742","NY",,"","Record Qualifier","Describes the usability of the specimen for the test. Should be ""N"" if the specimen is not usable; otherwise it should be null.","Perm"
"SENDIG v3.1.1","24","Findings","PC","PCMETHOD","Method of Test or Examination","Char","","",,"","Record Qualifier","Method of the test or examination. Examples: HPLC/MS, ELISA. This should contain sufficient information and granularity to allow differentiation of various methods that might have been used within a study.","Perm"
"SENDIG v3.1.1","25","Findings","PC","PCBLFL","Baseline Flag","Char","C66742","NY",,"","Record Qualifier","A baseline indicator may be used to calculate differences or changes from baseline. Value should be ""Y"" or null. The baseline flag is sponsor-defined.","Perm"
"SENDIG v3.1.1","26","Findings","PC","PCFAST","Fasting Status","Char","C66742","NY",,"","Record Qualifier","Indicator used to identify fasting status. The value should be ""Y"" or null.","Perm"
"SENDIG v3.1.1","27","Findings","PC","PCDRVFL","Derived Flag","Char","C66742","NY",,"","Record Qualifier","Used to indicate a derived record. The value should be ""Y"" or null. Records that represent the average of other records are examples of records that would be derived for the submission datasets.","Perm"
"SENDIG v3.1.1","28","Findings","PC","PCLLOQ","Lower Limit of Quantitation","Num","","",,"","Variable Qualifier","Indicates the lower limit of quantitation for an assay. Units should be those used in PCSTRESU.","Exp"
"SENDIG v3.1.1","29","Findings","PC","PCEXCLFL","Exclusion Flag","Char","C66742","NY",,"","Record Qualifier","""Y"" if the result should be excluded from all calculations, otherwise null.","Perm"
"SENDIG v3.1.1","30","Findings","PC","PCREASEX","Reason for Exclusion","Char","","",,"","Record Qualifier","The reason the result should be excluded from all calculations. Used only when PCEXCLFL is ""Y"".","Perm"
"SENDIG v3.1.1","31","Findings","PC","PCUSCHFL","Unscheduled Flag","Char","C66742","NY",,"","Record Qualifier","Indicates whether the timing of the specimen collection was unscheduled. If a specimen collection was performed based upon a schedule defined in the protocol, this flag should be null. Expected values are ""Y"" or null.","Perm"
"SENDIG v3.1.1","32","Findings","PC","VISITDY","Planned Study Day of Collection","Num","","",,"","Timing","Planned day of collection. Should be an integer.","Perm"
"SENDIG v3.1.1","33","Findings","PC","PCDTC","Date/Time of Specimen Collection","Char","","","ISO 8601","","Timing","Date/Time of specimen collection, in ISO 8601 format. If there is no end time, this will be the collection time.","Perm"
"SENDIG v3.1.1","34","Findings","PC","PCENDTC","End Date/Time of Specimen Collection","Char","","","ISO 8601","","Timing","End date/time of specimen collection, in ISO 8601 format. If there is no end time, the collection time should be represented in PCDTC, and PCENDTC should be null.","Perm"
"SENDIG v3.1.1","35","Findings","PC","PCDY","Study Day of Specimen Collection","Num","","",,"","Timing","Study day of specimen collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics (DM) domain.","Perm"
"SENDIG v3.1.1","36","Findings","PC","PCENDY","Study Day of End of Specimen Collection","Num","","",,"","Timing","Study day of the end of specimen collection, in integer days. The algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in DM domain.","Perm"
"SENDIG v3.1.1","37","Findings","PC","PCNOMDY","Nominal Study Day for Tabulations","Num","","",,"","Timing","Nominal study day used for grouping records for specimen collections that may occur on different days into a single reported study day. Should be an integer.","Exp"
"SENDIG v3.1.1","38","Findings","PC","PCNOMLBL","Label for Nominal Study Day","Char","","",,"","Timing","A label for a given value of PCNOMDY as presented in the study report. Examples: ""Week 4"", ""Day 28"".","Perm"
"SENDIG v3.1.1","39","Findings","PC","PCTPT","Planned Time Point Name","Char","","",,"","Timing","Text description of time when specimen should be taken. \n Note: This may be represented as an elapsed time relative to a fixed reference point, such as time of last dose. See PCTPTNUM and PCTPTREF. Examples: Start, 5 min post.","Perm"
"SENDIG v3.1.1","40","Findings","PC","PCTPTNUM","Planned Time Point Number","Num","","",,"","Timing","Numerical version of PCTPT to aid in sorting.","Perm"
"SENDIG v3.1.1","41","Findings","PC","PCELTM","Planned Elapsed Time from Time Point Ref","Char","","","ISO 8601","","Timing","Planned elapsed time (in ISO 8601 format) relative to a planned fixed reference (PCTPTREF) such as ""Day 1, Dose 1"". This variable is useful where there are repetitive measures. Not a clock time or a date time variable. Represented as an ISO 8601 duration. Examples: ""PT0H"" to represent any predose values; ""PT8H"" to represent the period of 8 hours after the reference point indicated by PCTPTREF.","Exp"
"SENDIG v3.1.1","42","Findings","PC","PCTPTREF","Time Point Reference","Char","","",,"","Timing","Name of the fixed reference point referred to by PCELTM, if used for PCTPTNUM, and PCTPT. It is recommended that PCTPTREF be as descriptive as possible so the reference time point can be inferred without looking at other variables. Example: ""Day 1, Dose 1"".","Exp"
"SENDIG v3.1.1","43","Findings","PC","PCRFTDTC","Date/Time of Reference Point","Char","","","ISO 8601","","Timing","Date/Time of the reference time point, PCTPTREF.","Exp"
"SENDIG v3.1.1","44","Findings","PC","PCEVLINT","Evaluation Interval","Char","","","ISO 8601","","Timing","Planned evaluation interval associated with a PCTEST record in ISO 8601 format. Example: ""-P2H"" to represent a planned interval of collection of 2 hours prior to the time point described in PCTPT.","Perm"
"SENDIG v3.1.1","1","Findings","PP","STUDYID","Study Identifier","Char","","",,"","Identifier","Unique identifier for a study.","Req"
"SENDIG v3.1.1","2","Findings","PP","DOMAIN","Domain Abbreviation","Char","","",,"PP","Identifier","Two-character abbreviation for the domain.","Req"
"SENDIG v3.1.1","3","Findings","PP","USUBJID","Unique Subject Identifier","Char","","",,"","Identifier","Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product. Either USUBJID or POOLID must be populated.","Exp"
"SENDIG v3.1.1","4","Findings","PP","POOLID","Pool Identifier","Char","","",,"","Identifier","Identifier used for pooling subjects to assign a single finding to multiple subjects. If POOLID is entered, POOLDEF records must exist for each subject and the USUBJID must be null. Either USUBJID or POOLID must be populated.","Perm"
"SENDIG v3.1.1","5","Findings","PP","PPSEQ","Sequence Number","Num","","",,"","Identifier","The sequence number must be unique for each record within a USUBJID or POOLID, whichever applies for the record.","Req"
"SENDIG v3.1.1","6","Findings","PP","PPGRPID","Group Identifier","Char","","",,"","Identifier","Used to tie together a block of related records in a single domain for a subject or pool. This is not the treatment group number.","Perm"
"SENDIG v3.1.1","7","Findings","PP","PPTESTCD","Parameter Short Name","Char","C85839","PKPARMCD",,"","Topic","Short name of the measurement, test, or examination described in PPTEST. It can be used as a column name when converting a dataset from a vertical to a horizontal format. The value in PPTESTCD cannot be longer than 8 characters, nor can it start with a number (e.g., ""1TEST"" is not valid). PPTESTCD cannot contain characters other than letters, numbers, or underscores. Examples: AUCINT, TMAX, CMAX.","Req"
"SENDIG v3.1.1","8","Findings","PP","PPTEST","Parameter Name","Char","C85493","PKPARM",,"","Synonym Qualifier","Long name for PPTESTCD. The value in PPTEST cannot be longer than 40 characters. Examples: AUC from T1 to T2, Time of CMAX, Max Conc.","Req"
"SENDIG v3.1.1","9","Findings","PP","PPCAT","Parameter Category","Char","","",,"","Grouping Qualifier","Used to define a category of parameters associated with a specific analyte. This must be the analyte in PCTEST whose profile the parameter is associated with.","Exp"
"SENDIG v3.1.1","10","Findings","PP","PPSCAT","Parameter Subcategory","Char","","",,"","Grouping Qualifier","Categorization of the model type used to calculate the pharmacokinetic parameters. Examples include COMPARTMENTAL, NON-COMPARTMENTAL.","Perm"
"SENDIG v3.1.1","11","Findings","PP","PPORRES","Result or Findings as Collected","Char","","",,"","Result Qualifier","Result of the measurement or finding as calculated.","Exp"
"SENDIG v3.1.1","12","Findings","PP","PPORRESU","Unit of the Original Result","Char","C85494","PKUNIT",,"","Variable Qualifier","The unit for the original result. The unit of the original result should be mapped to a synonymous unit on the CDISC Controlled Terminology (http://www.cdisc.org/terminology) list.","Exp"
"SENDIG v3.1.1","13","Findings","PP","PPSTRESC","Standardized Result in Character Format","Char","","",,"","Result Qualifier","Contains the result value for all findings, copied or derived from PPORRES in a standard format or standard units. PPSTRESC should store all results or findings in character format; if results are numeric, they should also be stored in numeric format in PPSTRESN. For example, if a test has results NONE, NEG, and NEGATIVE in PPORRES and these results effectively have the same meaning, they could be represented in standard format in PPSTRESC as NEGATIVE. For other examples, see general assumptions.","Exp"
"SENDIG v3.1.1","14","Findings","PP","PPSTRESN","Standardized Result in Numeric Format","Num","","",,"","Result Qualifier","Used for numeric results or findings in standard format; contains the numeric form of PPSTRESC. PPSTRESN should store all numeric test results or findings.","Exp"
"SENDIG v3.1.1","15","Findings","PP","PPSTRESU","Unit of the Standardized Result","Char","C85494","PKUNIT",,"","Variable Qualifier","Standardized unit used for PPSTRESC and PPSTRESN.","Exp"
